content,score,sentiment,cleaned_content
"baru kali ini nyoba pengambilan ditempat. awal nya satu hari setelah pembayaran via signal datang ke Samsat Ciputat, ternyta diarahkan datang setelah 3 hari. setelah 5 hari datang kembali ke Samsat untuk pengambilan STNK, diarahkan ke pendaftarn untuk menyerahkan berkas copy STNK dan KTp. tetapi seharusnya tinggal ngmbil saja ,ini malahan nunggu dan kesalip sama yang perpanjangan offline dengan sudah antrian 30an. padahal saya datang paling pagi. sangat² tidak efesien dan menghabiskan waktu lbih",1,Negatif,baru kali ini nyoba pengambilan ditempat awal nya satu hari setelah pembayaran via signal datang ke samsat ciputat ternyta diarahkan datang setelah hari setelah hari datang kembali ke samsat untuk pengambilan stnk diarahkan ke pendaftarn untuk menyerahkan berkas copy stnk dan ktp tetapi seharusnya tinggal ngmbil saja ini malahan nunggu dan kesalip sama yang perpanjangan offline dengan sudah antrian an padahal saya datang paling pagi sangat² tidak efesien dan menghabiskan waktu lbih
"sudah 2 x bayar pajak motor melalui Signal. ringkas, aman, bisa 60hari lebih awal, hanya saja ongkirnya terlalu mahal. pertama x ongkirnya 10rban. oke lah kedua kalinya ongkirnya 20rban.. kok malah naik? gimana dong admin",5,Positif,sudah x bayar pajak motor melalui signal ringkas aman bisa hari lebih awal hanya saja ongkirnya terlalu mahal pertama x ongkirnya rban oke lah kedua kalinya ongkirnya rban kok malah naik gimana dong admin
"Aplikasi tak berguna, bayar online tidak bisa, chat live admin tidak bisa",1,Negatif,aplikasi tak berguna bayar online tidak bisa chat live admin tidak bisa
lumayan,5,Positif,lumayan
sangat membantu,5,Positif,sangat membantu
"Aplikasinya sih bagus, tapi pas bagian verifikasi akun kenapa foto selfi harus senyum ? sedangkan foto di ktp aja tidak senyum jadi pas mau verifikasi selalu ""foto ktp berbeda dengan foto profil""",1,Negatif,aplikasinya sih bagus tapi pas bagian verifikasi akun kenapa foto selfi harus senyum sedangkan foto di ktp saja tidak senyum jadi pas mau verifikasi selalu foto ktp berbeda dengan foto profil
sering bug pada saat bikin akun terutama penggunaan kamera,1,Negatif,sering bug pada saat bikin akun terutama penggunaan kamera
finaly bayar pajak kendaraan full online tanpa datang ke lokasi stnk sudah diantar kerumah,5,Positif,finaly bayar pajak kendaraan full online tanpa datang ke lokasi stnk sudah diantar kerumah
aplikasi ini sangat membantu untuk pengurusan pajak kendaraan mobil atau motor... proses nya cepat dan apliaksinya mudah untuk gunakan. tingkatkan terus kualitas aplikasinya biar gak lebih responsif lagi.... terimakasih...,5,Positif,aplikasi ini sangat membantu untuk pengurusan pajak kendaraan mobil atau motor proses nya cepat dan apliaksinya mudah untuk gunakan tingkatkan terus kualitas aplikasinya biar tidak lebih responsif lagi terimakasih
cepat lebih praktis gk usah antri antri LG makasih signal jadi lebih mudah bayar pajak ...👍👍👍👍👍👍👍👍,5,Positif,cepat lebih praktis tidak usah antri antri lg makasih signal jadi lebih mudah bayar pajak
mantap dan mudah digunakan,5,Positif,mantap dan mudah digunakan
"susah dalam registrasi akun terutama foto KTP yg masih 18 thn di bandingkan dgn umur yang skrg, pasti ada perbedaan. system OCR nya tidak bisa beradaptasi dengan perubahan",1,Negatif,susah dalam registrasi akun terutama foto ktp yang masih thn di bandingkan dengan umur yang skrg pasti ada perbedaan system ocr nya tidak bisa beradaptasi dengan perubahan
"Sangat membantu, Proses mudah dan cepat",5,Positif,sangat membantu proses mudah dan cepat
"proses cepat, memudahkan tanpa harus ke samsat, 3 hari sudah tiba dirumah setelah melakukan pembayaran",5,Positif,proses cepat memudahkan tanpa harus ke samsat hari sudah tiba dirumah setelah melakukan pembayaran
sangat membantu sekali,5,Positif,sangat membantu sekali
APK apa ini ribet nya ampun bgt apalagi waktu verifikasi ga bisa bisa gajelas banget bayar pajak aja diperibet apalagi minta keadilan,1,Negatif,aplikasi apa ini ribet nya ampun banget apalagi waktu verifikasi ga bisa bisa gajelas banget bayar pajak saja diperibet apalagi minta keadilan
"kenapa pas daftar profil gagal terus dengan keterangan, foto tidak sesuai dengan ktp emang orang harus sama aja ya seperti di ktp?",1,Negatif,kenapa pas daftar profil gagal terus dengan keterangan foto tidak sesuai dengan ktp emang orang harus sama saja ya seperti di ktp
"mantapppp, lebih simple dan mudah",5,Positif,mantapppp lebih simple dan mudah
sangat membatu,5,Positif,sangat membatu
"cara penggunaannya mmg mudah, simpel, dan bisa dmn saja dan kpn saja, dan pembayarannya jg mudah bnyk cara. hanya saja ada satu yg kurang memuaskan, pengiriman via posnya lama sampai semingguan. namun terkadang bisa cepat 3 harian.",4,Positif,cara penggunaannya mmg mudah simpel dan bisa dmn saja dan kpn saja dan pembayarannya jg mudah bnyk cara hanya saja ada satu yang kurang memuaskan pengiriman via posnya lama sampai semingguan namun terkadang bisa cepat harian
"untuk yang ke 4 x nya tanpa ada kendala, mantap",5,Positif,untuk yang ke x nya tanpa ada kendala mantap
Sangat membantu dalam pengurusan pajak kendaraan bermotor.,5,Positif,sangat membantu dalam pengurusan pajak kendaraan bermotor
saya salah 1 huruf ketika melakukan pendaftaran email. namun tidak ada opsi melakukan perubahan email. sehingga terkendala verifikasi,2,Negatif,saya salah huruf ketika melakukan pendaftaran email namun tidak ada opsi melakukan perubahan email sehingga terkendala verifikasi
berkasnya belum sampai2 udah satu bulan lebih,2,Negatif,berkasnya belum sampai sudah satu bulan lebih
pelayanannya sangat lama sudah seminggu hari kerja masih diproses dn blm dikirim juga,1,Negatif,pelayanannya sangat lama sudah seminggu hari kerja masih diproses dn belum dikirim juga
PKB masih belum dikirim udh lebih dari 1minggu,1,Negatif,pkb masih belum dikirim sudah lebih dari minggu
"aplikasi awal buat akun bisa, pas mau bayar pajak kok gabisa, tolong buat aplikasinya di cek kembali bug dan erornya",2,Negatif,aplikasi awal buat akun bisa pas mau bayar pajak kok gabisa tolong buat aplikasinya di cek kembali bug dan erornya
"mau bayar pajak, lemotnya bukan main",1,Negatif,mau bayar pajak lemotnya bukan main
semenjak Update Langsung eror terus,1,Negatif,semenjak update langsung eror terus
sangat bagusss sama khusus nya buat Jawa Barat pake sapawarga lebih enak,5,Positif,sangat bagusss sama khusus nya buat jawa barat pakai sapawarga lebih enak
terima kasih signgl,5,Positif,terima kasih signgl
sangat membantu dan keren,5,Positif,sangat membantu dan keren
"mudah, hemat, cepat, tepat.. tidak buang2 waktu. mantab",5,Positif,mudah hemat cepat tepat tidak buang waktu mantab
Sangat membantu bagi yang tidak ada waktu untuk pergi ke samsat saran aja kalo bisa untuk jasa expedisinya jangan pake pos di karna kan tidak konsisten dalam pengiriman,5,Positif,sangat membantu bagi yang tidak ada waktu untuk pergi ke samsat saran saja kalau bisa untuk jasa expedisinya jangan pakai pos di karena kan tidak konsisten dalam pengiriman
"udah bayar tanggal 1 maret tapi sampai sekarang tanggal 15 maret belum di kirim juga, statusnya masih stuck proses di samsat terdekat. ini gimana yah?",2,Negatif,sudah bayar tanggal maret tapi sampai sekarang tanggal maret belum di kirim juga statusnya masih stuck proses di samsat terdekat ini gimana yah
memudahkan kerja tidak perlu antri keluar rumah tinggal nunggu pak pos hantar,5,Positif,memudahkan kerja tidak perlu antri keluar rumah tinggal nunggu pak pos hantar
sangat membantu . Terimakasih,5,Positif,sangat membantu terimakasih
mantap gak perlu lagi susah susah bayar pajak,5,Positif,mantap tidak perlu lagi susah susah bayar pajak
masa verivikasi akun wajah tidak sesuai dengan KTP aplikasi jelek ini sudah berapa kali login gagal mendingj GK usah di download kalian ngabisin Kouta aja,1,Negatif,masa verivikasi akun wajah tidak sesuai dengan ktp aplikasi jelek ini sudah berapa kali login gagal mendingj tidak usah di download kalian ngabisin kouta saja
"aplikasi yg bagus, mempermudah pembayaran pajak tinggal bayar di signal 3hr sampe dikirim via exspedisi gak perlu lagi ngantri² isi berkas dan keluafin dana buat ini itu.. aplikasi signal sangat bermanfaat dan memudahkan dalam pengurusan pajak kendaraan",5,Positif,aplikasi yang bagus mempermudah pembayaran pajak tinggal bayar di signal hr sampe dikirim via exspedisi tidak perlu lagi ngantri² isi berkas dan keluafin dana buat ini itu aplikasi signal sangat bermanfaat dan memudahkan dalam pengurusan pajak kendaraan
buruk sekali ini aplikasi,1,Negatif,buruk sekali ini aplikasi
sangat membantu.. dari awal tahun 2025 sampai februari 2026 sudah 6 kali bolak balik samsat untuk bayar pajak.ngak bisa bayar pajak sampai telat dan kena denda..alasan servernya eror.. alhamdulillah sekarang bisa bayar,5,Positif,sangat membantu dari awal tahun sampai februari sudah kali bolak balik samsat untuk bayar pajakngak bisa bayar pajak sampai telat dan kena dendaalasan servernya eror alhamdulillah sekarang bisa bayar
mempermudah sekali untuk kami orang2 pekerja yang susah ada waktu untuk datang ke kantor,5,Positif,mempermudah sekali untuk kami orang pekerja yang susah ada waktu untuk datang ke kantor
"verifikasi ktpnya perbaiki lagi, muka sama dengan ktp masa gagal, keterangan muka tidak sama. MASAK KALAH SAMA APK SWASTA",1,Negatif,verifikasi ktpnya perbaiki lagi muka sama dengan ktp masa gagal keterangan muka tidak sama masak kalah sama aplikasi swasta
"sangat jelekkk,ribettt permuk nya gak masuk masuk. bikin darah naik aja. tolong di bikin mudah",1,Negatif,sangat jelekkkribettt permuk nya tidak masuk masuk bikin darah naik saja tolong di bikin mudah
mantap gess pengeriiman agak lama,5,Positif,mantap gess pengeriiman agak lama
"Mudah , Cepat",5,Positif,mudah cepat
maaf tidak membantu sama sekali,1,Negatif,maaf tidak membantu sama sekali
mudah dan aman...thanks pak polisi 🙏😊🙏,5,Positif,mudah dan amanthanks pak polisi
cepat No antri..,5,Positif,cepat no antri
"perdana coba bayar via signal, proses mudah & cepat. good job!!",4,Positif,perdana coba bayar via signal proses mudah cepat good job
"kecewa sih... proses dan byr tgl 27 februari fisik bru di terima kemaren.... di chat ke signal di lempar srh tnya samsat, tanya samsat srh tanya pos, tanya pos srh tanha samsat.. di tanya samsat lgi kt nya blm di pickup sm pos, tanya ke pos kt nya gk ada berkasnya yg siap jg blm bsa di pickup.. lempar2an di tnyain solusi cm blg tunggu ajah tp g d kepastian tunggu smpe kapan.. kapok ah udh byr pajak tepat wktu tp di layaninya buruk pd g niat kerja",1,Negatif,kecewa sih proses dan byr tgl februari fisik bru di terima kemaren di chat ke signal di lempar srh tnya samsat tanya samsat srh tanya pos tanya pos srh tanha samsat di tanya samsat lgi kt nya belum di pickup sm pos tanya ke pos kt nya tidak ada berkasnya yang siap jg belum bsa di pickup lemparan di tnyain solusi cm blg tunggu ajah tapi g d kepastian tunggu smpe kapan kapok ah sudah byr pajak tepat wktu tapi di layaninya buruk pd g niat kerja
Terimakasih,5,Positif,terimakasih
"Mudah, cepat, tepat, masih lanjut 2026.",5,Positif,mudah cepat tepat masih lanjut
mau verifikasi selalu gagal . antara foto KTP jaman SMA yg masa berlakunya seumur hidup dengan foto selfi ya ga akan sinkron.,1,Negatif,mau verifikasi selalu gagal antara foto ktp jaman sma yang masa berlakunya seumur hidup dengan foto selfi ya ga akan sinkron
"susah buat verifikasi wajah sama foto ktp, gagal terus",1,Negatif,susah buat verifikasi wajah sama foto ktp gagal terus
sangat membantu,5,Positif,sangat membantu
Lebih memudahkan pengurusan pajak kendaraan,5,Positif,lebih memudahkan pengurusan pajak kendaraan
good,5,Positif,good
"sudah 3 hari pengajuan saya sttusnya masi proses samsat.. penjelasan nya dong min saya kasih full karena pelayanan cukup baik hanya terkendala di pengiriman, mohon tambahkan opsi kurirnya..",5,Positif,sudah hari pengajuan saya sttusnya masi proses samsat penjelasan nya dong min saya kasih full karena pelayanan cukup baik hanya terkendala di pengiriman mohon tambahkan opsi kurirnya
bagus dan sangat membantu,5,Positif,bagus dan sangat membantu
Sangat efisien,5,Positif,sangat efisien
mantap tanpa perlu jalan ke samsat perpanjangan STNK duduk manis dirumah dan STNK dikirim terimakasih signal all the best,5,Positif,mantap tanpa perlu jalan ke samsat perpanjangan stnk duduk manis dirumah dan stnk dikirim terimakasih signal all the best
sangat membantu kalo lagi sibuk dan nggak sempat bayar pajak ke samsat,5,Positif,sangat membantu kalau lagi sibuk dan tidak sempat bayar pajak ke samsat
mudah dan terpercaya,5,Positif,mudah dan terpercaya
"bayar pajak tgl 2 maret, baru sampe rumah di tgl 14 maret padahal ongkirnya 29,5rb. kecewa asli dah",2,Negatif,bayar pajak tgl maret baru sampe rumah di tgl maret padahal ongkirnya rb kecewa asli dah
aplikasi aneh foto KTP sama foto diri sendiri malah disangka beda orang. susah banget masuk nya. aplikasi buatan pemerintah kaga ada yang beres,1,Negatif,aplikasi aneh foto ktp sama foto diri sendiri malah disangka beda orang susah banget masuk nya aplikasi buatan pemerintah kaga ada yang beres
bagus membantu memudahkan,5,Positif,bagus membantu memudahkan
"urus STNK lewat signal Praktis , proses cepat, rabu proses Sabtu STNK sudah aya trm,",5,Positif,urus stnk lewat signal praktis proses cepat rabu proses sabtu stnk sudah aya trm
aplikasi ancur layanan Tidka tersedia 🤮,1,Negatif,aplikasi ancur layanan tidka tersedia
"sangat cepat, mudah, dan lancar transaksinya, mantab 👍🏿",5,Positif,sangat cepat mudah dan lancar transaksinya mantab
Memudahkan banget,5,Positif,memudahkan banget
aplikasi 2.0 mau bayar koneksi internet time out terus..mohon solusinya,4,Positif,aplikasi mau bayar koneksi internet time out terusmohon solusinya
Alhamdulillah proses tgl 23 februari dan nyampe alamat 14 maret. kebetulan alamat kirim ke luar provinsi. saran yg mau buat kudu sabar aja pasti di kirim ke alamat.,5,Positif,alhamdulillah proses tgl februari dan nyampe alamat maret kebetulan alamat kirim ke luar provinsi saran yang mau buat kudu sabar saja pasti di kirim ke alamat
"Pengiriman lama banget, saya pesan tanggal 11 maret 2026 sampai tanggal 14 maret 2026 belum tiba juga STNK nya..? Padahal sudah pake jasa pengiriman express yang paling mahal agar cepat sampai nya di pasar rebo jaktim. Tolong kepala samsat jakarta timur di perbaiki lagi pelayanan dan pengiriman nya, jangan bikin kecewa masyarakat. #kapolda metro jaya",1,Negatif,pengiriman lama banget saya pesan tanggal maret sampai tanggal maret belum tiba juga stnk nya padahal sudah pakai jasa pengiriman express yang paling mahal agar cepat sampai nya di pasar rebo jaktim tolong kepala samsat jakarta timur di perbaiki lagi pelayanan dan pengiriman nya jangan bikin kecewa masyarakat kapolda metro jaya
semoga ke depan pengiriman bisa lebih cepat lagi,5,Positif,semoga ke depan pengiriman bisa lebih cepat lagi
"sangat membantu, aplikasi mudah, sangat usefull. makasih. tapi bagian pembayaran virtual acc punya saya gak bisa. mohon diperbaikin",5,Positif,sangat membantu aplikasi mudah sangat usefull makasih tapi bagian pembayaran virtual acc punya saya tidak bisa mohon diperbaikin
"membantu sekali aplikasi nya, jadi ga harus repot"" datang ke kantor",5,Positif,membantu sekali aplikasi nya jadi ga harus repot datang ke kantor
sangat membantu cepat gak ribet..tks signal,5,Positif,sangat membantu cepat tidak ribettks signal
"Cepat Prosesnya, Mudah dan Efisien..",5,Positif,cepat prosesnya mudah dan efisien
"awal launching bener² MANTAP ini aplikasi,tapi makin kesini koq makin buruk,buat bayar pajak yg dulunya lancar,skrg jadi loading terus,koneksi error dll,sudah coba uninstall dan pasang lagi gak ngaruh,sudah coba pake wifi atau data seluler juga gak ngaruh,TETEP ERROR 🙂‍↕️🙂‍↕️🙂‍↕️",1,Negatif,awal launching bener² mantap ini aplikasitapi makin kesini koq makin burukbuat bayar pajak yang dulunya lancarskrg jadi loading teruskoneksi error dllsudah coba uninstall dan pasang lagi tidak ngaruhsudah coba pakai wifi atau data seluler juga tidak ngaruhtetep error
oke.... mantab.......,5,Positif,oke mantab
mantap,5,Positif,mantap
alhmdlah ad aplikasi signal pembayaran pajak kendaraan semudah co di shopee mantapp,5,Positif,alhmdlah ad aplikasi signal pembayaran pajak kendaraan semudah co di shopee mantapp
ngisi alamat lengkap malah di kirim ke beda kota. kacau,1,Negatif,ngisi alamat lengkap malah di kirim ke beda kota kacau
cukup cepat,5,Positif,cukup cepat
