content,score,sentiment,cleaned_content
ini kenapa aplikasi jdi gak bisa di buka sih jelek amat yaa aplikasi pemerintahan,2,Negatif,ini kenapa aplikasi jdi tidak bisa di buka sih jelek amat yaa aplikasi pemerintahan
"saya rasa ini aplikasi ini hanya dijadikan bisnis cuan... bukan mempermudah masyarakat malah mempersulit kebutuhan.... pelayanan cetak pun tidak bisa di kecamatan setempat (dengan alasan alat rusak), hanya bisa di MPP.... klo alat rusak kenapa ga cepat² diganti.... bukankah negara ini kaya,,,, masa alat cetak rusak aja berbulan² bertahun² tidak diganti..... hmmmmm..... iya, kalo itu warga yg dekat dekat tempat tersebut, bagaimana jika MPP itu jauh dr tempat tinggalnya....?",1,Negatif,saya rasa ini aplikasi ini hanya dijadikan bisnis cuan bukan mempermudah masyarakat malah mempersulit kebutuhan pelayanan cetak pun tidak bisa di kecamatan setempat dengan alasan alat rusak hanya bisa di mpp kalau alat rusak kenapa ga cepat² diganti bukankah negara ini kaya masa alat cetak rusak saja berbulan² bertahun² tidak diganti hmmmmm iya kalau itu warga yang dekat dekat tempat tersebut bagaimana jika mpp itu jauh dari tempat tinggalnya
Semakin mudah dalam menyimpan data dan simple pengunaannya... terima kasih IKD,5,Positif,semakin mudah dalam menyimpan data dan simple pengunaannya terima kasih ikd
Riwayat Bintang dan Komentar gw: ⭐24/03/2023 gak jelas cara pakenya ⭐20/01/2026 Masih Gak Jelas,1,Negatif,riwayat bintang dan komentar saya tidak jelas cara pakenya masih tidak jelas
"Setelah UI baru dan perbaikan sistem jadi bisa masuk kembali, tampilan sangat simple dan tidak ribet. Menu pilihan juga mudah di akses, terimakasih🙏",5,Positif,setelah ui baru dan perbaikan sistem jadi bisa masuk kembali tampilan sangat simple dan tidak ribet menu pilihan juga mudah di akses terimakasih
siip,5,Positif,siip
ok,5,Positif,ok
"not compatible padahal hp jalan android 14, terus gini2 aja kualitas aplikasi milik pemerintah mpe lebaran kuda tetap mbulet >REPEAT<",1,Negatif,not compatible padahal hp jalan android terus gini saja kualitas aplikasi milik pemerintah mpe lebaran kuda tetap mbulet repeat
"mau tanya ni Min,aplikasi ini masih di gunakan dan berguna gak si,kok mengajukan pembuatan Akta kelahiran di fitur layanan nya,di tolak terus sampai 3 kali,dan ke 4 kalinya stepstep nya di PERMOHONAN terus,padahal permintaan masukan berkas2,syarat2,sudah di penuhi,..tapi kenapa di tolak teruussss.mohon pencerahannya,...",1,Negatif,mau tanya ni minaplikasi ini masih di gunakan dan berguna tidak sikok mengajukan pembuatan akta kelahiran di fitur layanan nyadi tolak terus sampai kalidan ke kalinya stepstep nya di permohonan teruspadahal permintaan masukan berkassyaratsudah di penuhitapi kenapa di tolak teruussssmohon pencerahannya
mantap,5,Positif,mantap
Apl Digital Tapi masih harus daftar Offline...' Menurut saya Msh Blm Sempurna and harus di Perbaiki n di evakuasi lagi Apl Nya...'' klo udh Bagus n sempurna bisa di pke baru diterbitkan kemasyarakat....,2,Negatif,apl digital tapi masih harus daftar offline menurut saya masih belum sempurna and harus di perbaiki n di evakuasi lagi apl nya kalau sudah bagus n sempurna bisa di pke baru diterbitkan kemasyarakat
saya tidak bisa log in di akun kata nya akun terblokir ini maksud nya gimna ya emang nya akun Keuangan bisa terblokir gitu aja ini kan identitas Digital disaat butuh lupa bawa KTP malah kaya gini jadi nya udah bener masukin pin tetep sala terus 😭😭😭,5,Positif,saya tidak bisa log in di akun kata nya akun terblokir ini maksud nya gimna ya emang nya akun keuangan bisa terblokir gitu saja ini kan identitas digital disaat butuh lupa bawa ktp malah kaya gini jadi nya sudah bener masukin pin tetep sala terus
pelayanan terbatas dan sering ganggu an,2,Negatif,pelayanan terbatas dan sering ganggu an
keren,5,Positif,keren
"setelah update aplikasi, kok.log out. suruh daftar ulang,sewaktu mau ambil.swa photo malah gak bisa. kayak gak respon cameranya ada frame MERAH di pojok. setelah dicoba geser2 hp dan frame berubah jadi HIJAU baru bisa ambil swa photo. and finally success utk log in. Thank a lot.. buat temen2 yg pernah punya akun sebelumnya gampang kok utk log in ulang, yg ptng pas swa photo liat frame harus warna HIJAU, baru bisa ambil photo.",1,Negatif,setelah update aplikasi koklog out suruh daftar ulangsewaktu mau ambilswa photo malah tidak bisa kayak tidak respon cameranya ada frame merah di pojok setelah dicoba geser hp dan frame berubah jadi hijau baru bisa ambil swa photo and finally success untuk log in thank a lot buat temen yang pernah punya akun sebelumnya gampang kok untuk log in ulang yang ptng pas swa photo liat frame harus warna hijau baru bisa ambil photo
bagus,5,Positif,bagus
"aplikasi ini sekarang sangat tidak bersahabat hanya bisa di download oleh hp kelas atas tidak membantu rakyat kecil yang hanya punya hp android biasa gak usah ada aplikasi kalau tidak membantu 🙏 dulu sudah ada aplikasi ini,, tapi bbrp bulan kemudian tidak bisa dibuka karena harus hp yang versinya gede,, sekarang jadi gak bisa cek nik dan kk🙏 mohon aplikasi ini diberlakukan seperti dulu lagi🙏",1,Negatif,aplikasi ini sekarang sangat tidak bersahabat hanya bisa di download oleh hp kelas atas tidak membantu rakyat kecil yang hanya punya hp android biasa tidak usah ada aplikasi kalau tidak membantu dulu sudah ada aplikasi ini tapi bbrp bulan kemudian tidak bisa dibuka karena harus hp yang versinya gede sekarang jadi tidak bisa cek nik dan kk mohon aplikasi ini diberlakukan seperti dulu lagi
cara minta QR nya gimana,1,Negatif,cara minta qr nya gimana
sangat bagus,5,Positif,sangat bagus
ini konsepnya bagaimana aplikasinya online tp daftarnya luring,1,Negatif,ini konsepnya bagaimana aplikasinya online tapi daftarnya luring
ok,5,Positif,ok
"sangat tidak efektif, saya posisi di jepang hanya bisa daftar luring depan petugas gimana ceritanya",1,Negatif,sangat tidak efektif saya posisi di jepang hanya bisa daftar luring depan petugas gimana ceritanya
"KTP digitalnya tidak bisa didownload. Mungkin masukan dari saya tambahin fitur buat bisa download data kayak KTP, KK, AKTA. Semoga masukan saya didengar dan terima kasih🙏",4,Positif,ktp digitalnya tidak bisa didownload mungkin masukan dari saya tambahin fitur buat bisa download data kayak ktp kk akta semoga masukan saya didengar dan terima kasih
"semuanya udah bisa masuk,, dr nik, no HP, foto tp knpa pas terakhir ada pandai kode dgn petugas.. maaf sy hapus lg aplikasinya krn sulit",1,Negatif,semuanya sudah bisa masuk dari nik no hp foto tapi knpa pas terakhir ada pandai kode dengan petugas maaf saya hapus lg aplikasinya karena sulit
"tolong dong untuk aplikasi di buat untuk bisa di beberapa versi hp andorid lama, karna tidak semua orang memiliki hp android dgn versi terbaru",1,Negatif,tolong dong untuk aplikasi di buat untuk bisa di beberapa versi hp andorid lama karena tidak semua orang memiliki hp android dengan versi terbaru
jelek ribet blm bisa dipake dimana2. eksploit.,1,Negatif,jelek ribet belum bisa dipake dimana eksploit
sulit dibuka g lgs on selalu ada aja kendala jk.untyk membuka aplikasinya,1,Negatif,sulit dibuka g lgs on selalu ada saja kendala jkuntyk membuka aplikasinya
ngapain daftar akun harus offline?apa fungsi nya aplikasi,1,Negatif,ngapain daftar akun harus offlineapa fungsi nya aplikasi
sangat membantu bangett,5,Positif,sangat membantu bangett
"IKD, selalu memberikan pelayanan terbaik untuk masyarakat",5,Positif,ikd selalu memberikan pelayanan terbaik untuk masyarakat
Apk sekelas pemerintah aja sperti ini 😔😔,1,Negatif,aplikasi sekelas pemerintah saja sperti ini
"aplikasi nyusahin doang, gak guna",1,Negatif,aplikasi nyusahin doang tidak guna
ko gak bisa di install di samsung A02s,2,Negatif,ko tidak bisa di install di samsung as
Di ikd sya ko gk ada menu buat ajukan Akta kelahiran ?,2,Negatif,di ikd sya ko tidak ada menu buat ajukan akta kelahiran
kenapa harus daftar didepan petugas saya butuh online ini karena gaada waktu buat ngurus ktp kok malah daftar depan petugas bukanya mempermudah malah mempersulit,1,Negatif,kenapa harus daftar didepan petugas saya butuh online ini karena gaada waktu buat ngurus ktp kok malah daftar depan petugas bukanya mempermudah malah mempersulit
"ribet bgt klo daftar drmh,, harus pake barcode segala... harusnya KLO untuk kepentingan masyarakat gak usah pake di persulit",1,Negatif,ribet banget kalau daftar drmh harus pakai barcode segala harusnya kalau untuk kepentingan masyarakat tidak usah pakai di persulit
"lebih enak pakai di gital tp harus hati""",5,Positif,lebih enak pakai di gital tapi harus hati
loading nya lama buat foto doang ampun dah,1,Negatif,loading nya lama buat foto doang ampun dah
perlu ditingkatkan,5,Positif,perlu ditingkatkan
Mantaaaapppppp.....,5,Positif,mantaaaapppppp
kenapa kalau belum punya akun harus daftar offline ke kantor dan tidak bisa lewat online,4,Positif,kenapa kalau belum punya akun harus daftar offline ke kantor dan tidak bisa lewat online
"saya dpet recomnd buat akun ikd ktnya bisa buat login walau ktp asli gak bawa fisik jadi saya buat, , , ,nah giliran saya tes buat login apk yg ada opsi ""lanjut melalui ikd"". malah ikdnya error, , ,jdi kyk gak guna gitu apknya",1,Negatif,saya dpet recomnd buat akun ikd ktnya bisa buat login walau ktp asli tidak bawa fisik jadi saya buat nah giliran saya tes buat login aplikasi yang ada opsi lanjut melalui ikd malah ikdnya error jdi kyk tidak guna gitu apknya
mantap. sangat membantu,5,Positif,mantap sangat membantu
"aplikasi busuk, udah terdaftar masa mo masuk suruh daftar lagi ga bisa masuk, pen banting hape rasanya",1,Negatif,aplikasi busuk sudah terdaftar masa mo masuk suruh daftar lagi ga bisa masuk pen banting hape rasanya
gak support di semua device,1,Negatif,tidak support di semua device
pengabdian dan panggilan jiwa,5,Positif,pengabdian dan panggilan jiwa
di saya malah ga bs d buka,2,Negatif,di saya malah ga bisa d buka
"aplikasi down run, kadang suka ke log out sendiri. Tiap mau buka pasti lagi maintenance atau server down, hire orang yang bisa IT jangan asal rektut karyawan aja",2,Negatif,aplikasi down run kadang suka ke log out sendiri tiap mau buka pasti lagi maintenance atau server down hire orang yang bisa it jangan asal rektut karyawan saja
ganti pin susah bener... harusnya lebih dipermudah,2,Negatif,ganti pin susah bener harusnya lebih dipermudah
tidak bisa poto,2,Negatif,tidak bisa poto
tidak bisa di instal di perangakat android 32bit hanya untuk 64bit,1,Negatif,tidak bisa di instal di perangakat android bit hanya untuk bit
"maksa sekali pengen liat penyimpanan gallery kami, emang mau liat apa?",1,Negatif,maksa sekali pengen liat penyimpanan gallery kami emang mau liat apa
tidak bisa di buka setiap saya mau buka selalu suruh ke setelan 😫 not good,1,Negatif,tidak bisa di buka setiap saya mau buka selalu suruh ke setelan not good
belum pernah daftar akun tp katanya akun sudah terdaftar lahh gimana,1,Negatif,belum pernah daftar akun tapi katanya akun sudah terdaftar lahh gimana
aplikasi kacau banyak syarat bla bla gak usah bikin aplikasi kalo gak niat,1,Negatif,aplikasi kacau banyak syarat bla bla tidak usah bikin aplikasi kalau tidak niat
terimakasih sangat membantu,5,Positif,terimakasih sangat membantu
oke,5,Positif,oke
ktp ku bagian tanda tangan ada kotak putih. gak profesional banget... btw di daerahku wajib IKD. mempersulit yang tua2 di desa gaptek dan yg merantau tapi ktp di rumah.,1,Negatif,ktp ku bagian tanda tangan ada kotak putih tidak profesional banget btw di daerahku wajib ikd mempersulit yang tua di desa gaptek dan yang merantau tapi ktp di rumah
"aplikasi entah itu nasional atau apa kalau buatan dalam negeri pasti eror. udah masukin data tinggal scan kode qr eror suruh tutup aplikasi. nyesel donlot, ada bintang nol gw kasih nol dah",1,Negatif,aplikasi entah itu nasional atau apa kalau buatan dalam negeri pasti eror sudah masukin data tinggal scan kode qr eror suruh tutup aplikasi nyesel donlot ada bintang nol saya kasih nol dah
tidak bisa log in,2,Negatif,tidak bisa log in
masih kurang tolong buatkan fitur download via pdf karena dibanyak kebutuhan dokumen yg di download sangat penting untuk memenuhi syarat administrasi yang sifatnya urgensi.,2,Negatif,masih kurang tolong buatkan fitur download via pdf karena dibanyak kebutuhan dokumen yang di download sangat penting untuk memenuhi syarat administrasi yang sifatnya urgensi
Tiap masuk harus registrasi,2,Negatif,tiap masuk harus registrasi
proses mudah sangat puas terimakasih kelurahan Menteng dalam sukses dan sehat selalu semuanya,5,Positif,proses mudah sangat puas terimakasih kelurahan menteng dalam sukses dan sehat selalu semuanya
Mantap,5,Positif,mantap
"aplikasi negara harusnya bs jauh lbh baik dari ini,",1,Negatif,aplikasi negara harusnya bisa jauh lbh baik dari ini
pelayanan buruk .,1,Negatif,pelayanan buruk
"bagaimana cara saya masuk ke apk ini sedangkan saya tidak punya QR dukcapil, tolong di bantu . sy mw cek nik saya kenapa data nya masih saya berada di domisili lama",2,Negatif,bagaimana cara saya masuk ke aplikasi ini sedangkan saya tidak punya qr dukcapil tolong di bantu saya mw cek nik saya kenapa data nya masih saya berada di domisili lama
aplikasi bobrok GK mempermudah.. tetap aja harus ke dukcapil,1,Negatif,aplikasi bobrok tidak mempermudah tetap saja harus ke dukcapil
buang anggaran buat bikin apk tanggung dasr negri dagelan,1,Negatif,buang anggaran buat bikin aplikasi tanggung dasr negri dagelan
Parah banget begok nya,1,Negatif,parah banget begok nya
"mau daftar offline petugas e repot kabeh, jarene buk e",1,Negatif,mau daftar offline petugas e repot kabeh jarene buk e
"Loading lama, Dokumen ngga bisa di download",1,Negatif,loading lama dokumen ngga bisa di download
des.... buataj sapa tau berguna,4,Positif,des buataj sapa tau berguna
"Aplikasi pemerintah kok begini memalukan ribet sdh jelas Verifikasi pin benar masih jg sulit untuk masuk, masa kalah sm aplikasi judol dan lainnya",1,Negatif,aplikasi pemerintah kok begini memalukan ribet sudah jelas verifikasi pin benar masih jg sulit untuk masuk masa kalah sm aplikasi judol dan lainnya
aplikasi bagus.. enak BS praktis lihat data kita tanpa buka kk / KTP,5,Positif,aplikasi bagus enak bisa praktis lihat data kita tanpa buka kk ktp
mantul...,5,Positif,mantul
pengajuan ganti data pendidikan (yang salah waktu saudara pisah Kartu Keluarga karna ikut suaminya) dari akhir tahun 2025 sampai dua kali pengajuan ulang tapi gak diproses juga sampai sekarang. Sudah tidak berlakukah apknya?,1,Negatif,pengajuan ganti data pendidikan yang salah waktu saudara pisah kartu keluarga karena ikut suaminya dari akhir tahun sampai dua kali pengajuan ulang tapi tidak diproses juga sampai sekarang sudah tidak berlakukah apknya
gak sesuai dengn iklanya,1,Negatif,tidak sesuai dengn iklanya
"kok pindai kode QR harus ambil di petugas, uninstall",1,Negatif,kok pindai kode qr harus ambil di petugas uninstall
"gila gue udah berape kali ganti pin, masih salah juga",1,Negatif,gila gue sudah berape kali ganti pin masih salah juga
aplikasi busuk,1,Negatif,aplikasi busuk
dengan aplikasi ini mempermudah mengurus data-data kita semua ❤️,5,Positif,dengan aplikasi ini mempermudah mengurus datadata kita semua
"digital tapi harus dftar ke capil, kan dongo... buat apa klo gitu verifikasi wajah di hP?",1,Negatif,digital tapi harus dftar ke capil kan dongo buat apa kalau gitu verifikasi wajah di hp
baik,5,Positif,baik
pelayanan lama data TDK bs d bagikan lewat QR dan ga bs d SS. TDK Trllu berguna,1,Negatif,pelayanan lama data tidak bisa d bagikan lewat qr dan ga bisa d ss tidak trllu berguna
ok,5,Positif,ok
"sulit bagian verifikasi, masih harus datang,tuk scan qrcodenya, gak guna (tetap saja harus datang) hanya buang duit pajak",1,Negatif,sulit bagian verifikasi masih harus datangtuk scan qrcodenya tidak guna tetap saja harus datang hanya buang duit pajak
"tidak bisa diinstal sungguh keterlaluan sekali hhahaha ,",1,Negatif,tidak bisa diinstal sungguh keterlaluan sekali hhahaha
lemott sekaliii kurang upgrade kurang kencang,1,Negatif,lemott sekaliii kurang upgrade kurang kencang
"Aplikasi bobrok, pelayanan no respon dari dukcapil terkait, harusnya mudah dibuat sulit, harusnya yg sudah punya identitas bisa langsung akses, lah ini udah punya KTP udah punya KK masih aja suruh datang ke kantor buat scan barcode, mantapp dikasih opsi vc sama dukcapil tapi no respon, aplikasi macam apa ini",1,Negatif,aplikasi bobrok pelayanan no respon dari dukcapil terkait harusnya mudah dibuat sulit harusnya yang sudah punya identitas bisa langsung akses lah ini sudah punya ktp sudah punya kk masih saja suruh datang ke kantor buat scan barcode mantapp dikasih opsi vc sama dukcapil tapi no respon aplikasi macam apa ini
"Ndak bisa diinstal apaan ini, ini kan sentimen layanan pemerintah seperti ini ayolah jangan malu malu in. pengembangannya yang sat set gitu Lo.",1,Negatif,ndak bisa diinstal apaan ini ini kan sentimen layanan pemerintah seperti ini ayolah jangan malu malu in pengembangannya yang sat set gitu lo
korup,1,Negatif,korup
sangat membantu situasi & kondisi aspek sosial,5,Positif,sangat membantu situasi kondisi aspek sosial
terbaik,5,Positif,terbaik
baik,5,Positif,baik
masa ga bisa daftar akun online,2,Negatif,masa ga bisa daftar akun online
aplikasi gak jelas,1,Negatif,aplikasi tidak jelas
yahaha buruk,1,Negatif,yahaha buruk
Daftar akun ya mesti didepan petugas baru bisa... Lah jadi untuk apa online klo mmg harus ke kantor ducapil...,1,Negatif,daftar akun ya mesti didepan petugas baru bisa lah jadi untuk apa online kalau mmg harus ke kantor ducapil
aplikasi nya susah d buka nya eror mLu,1,Negatif,aplikasi nya susah d buka nya eror mlu
aplikasi kurang membantu saat penting soal nya kalo mau mendaftarkan harus scan barcode harus ke dukcapil sedang kan bagi yang lagi kedesak jadi tidak terbantu,1,Negatif,aplikasi kurang membantu saat penting soal nya kalau mau mendaftarkan harus scan barcode harus ke dukcapil sedang kan bagi yang lagi kedesak jadi tidak terbantu
aplikasi gak berguna ..log in aja susah .data tidak ditemukan.jelas2 udah di daftarin di catatan sipil .udah aktif .ini malah gak ada.sampah,1,Negatif,aplikasi tidak berguna log in saja susah data tidak ditemukanjelas sudah di daftarin di catatan sipil sudah aktif ini malah tidak adasampah
aplikasi tiada guna verifikasi online tetep aja harus ke dukcapil longor,1,Negatif,aplikasi tiada guna verifikasi online tetep saja harus ke dukcapil longor
setiap di buka data tidak valid,1,Negatif,setiap di buka data tidak valid
"Sjk mendaftar,menurut saya ga begitu berguna aplikasi ini.karena dlm praktek kehidupan sehari2 yg di tnykn ktp fisik mulu.cth : ke bank bth ktp fisik,ke kantor polisi bth ktp fisik/ft copy nya,bahkan utk verifikasi data pd bbrp aplikasi online pun bth nya jg foto/video ktp fisik.Andai saja di IKD ada fitur downlod identitas via file pdf/sejenisnya atau layanan cetak identitas fisik dr apliksi scr online,mungkin akan beda lg ni ceritanya.",2,Negatif,sjk mendaftarmenurut saya ga begitu berguna aplikasi inikarena dalam praktek kehidupan sehari yang di tnykn ktp fisik mulucth ke bank bth ktp fisikke kantor polisi bth ktp fisikft copy nyabahkan untuk verifikasi data pd bbrp aplikasi online pun bth nya jg fotovideo ktp fisikandai saja di ikd ada fitur downlod identitas via file pdfsejenisnya atau layanan cetak identitas fisik dari apliksi scr onlinemungkin akan beda lg ni ceritanya
