content,score,sentiment,cleaned_content
bagus,5,Positif,bagus
"aplikasi gajelas, mau lihat hasil pemeriksaan dan melengkapi data diri tapi gabisa kesubmit karena gaada tombol selesainya di domisili terserah deh cape",2,Negatif,aplikasi gajelas mau lihat hasil pemeriksaan dan melengkapi data diri tapi gabisa kesubmit karena gaada tombol selesainya di domisili terserah deh cape
saya klik cek pemeriksaan gratis tidak bisa muncul hasilnya. mohon solusinya,2,Negatif,saya klik cek pemeriksaan gratis tidak bisa muncul hasilnya mohon solusinya
ok,5,Positif,ok
"cek kesehatan gratis cukup memuaskan, tapi pemeriksaan kurang lengkap. asam urat dan kolesterol tidak ada",4,Positif,cek kesehatan gratis cukup memuaskan tapi pemeriksaan kurang lengkap asam urat dan kolesterol tidak ada
saya sudah masukan kode verifikasi dengan benar berkali kali tapi masih saja tidak valid,1,Negatif,saya sudah masukan kode verifikasi dengan benar berkali kali tapi masih saja tidak valid
sertifikat saya di app pedulilindungi telah hilang sudah login ke satusehat tapi sertifikatnya tidak ada. gimana saya buat daftar kerja,1,Negatif,sertifikat saya di app pedulilindungi telah hilang sudah login ke satusehat tapi sertifikatnya tidak ada gimana saya buat daftar kerja
mau login kembali tidak bisa. coba uninstall trus instal lagi tetap tidak bisa masuk,1,Negatif,mau login kembali tidak bisa coba uninstall trus instal lagi tetap tidak bisa masuk
Aplikasi satu sehat mobile nya fiturnya lengkap,4,Positif,aplikasi satu sehat mobile nya fiturnya lengkap
apk tidak berguna,1,Negatif,aplikasi tidak berguna
aplikasi pemerintah ini selalu apalah gabisa di download blo9!!!,1,Negatif,aplikasi pemerintah ini selalu apalah gabisa di download blo
"aplikasi sakit, tombol tiket pemeriksaannya gabisa di pencet, gajelas",1,Negatif,aplikasi sakit tombol tiket pemeriksaannya gabisa di pencet gajelas
Alhamdulillah untuk jaga-jaga,5,Positif,alhamdulillah untuk jagajaga
"Susah login, kode otp di gmail/wa terbaca tidak valid terus.",1,Negatif,susah login kode otp di gmailwa terbaca tidak valid terus
gabisa login kocak padahal udah bikin akun,1,Negatif,gabisa login kocak padahal sudah bikin akun
aplikasi gak jelas,1,Negatif,aplikasi tidak jelas
Aplikasi TOLOL,1,Negatif,aplikasi tolol
"gajelas bgt nih aplikasi, padahal ada fitur login lewat ikd tapi di coba berkali-kali malah gagal terus. gajelas bgttttt",2,Negatif,gajelas banget nih aplikasi padahal ada fitur login lewat ikd tapi di coba berkalikali malah gagal terus gajelas bgttttt
"mau login aja susahnya yaampun, ini tidak valid, itu tidak valid, gimana mau pakainya klo login aja ga bisa?",1,Negatif,mau login saja susahnya yaampun ini tidak valid itu tidak valid gimana mau pakainya kalau login saja ga bisa
susah buat login sumpah,1,Negatif,susah buat login sumpah
"niat bikin applikasi dak sih, sia2 dana nya. buang2 duit aja. cari progammer yg bener dong, masa pemakaian nasional programernya ecek2. jgn sampai dana applikasi milyaran hasil kayak ratusan ribu",1,Negatif,niat bikin applikasi dak sih sia dana nya buang duit saja cari progammer yang bener dong masa pemakaian nasional programernya ecek jgn sampai dana applikasi milyaran hasil kayak ratusan ribu
untuk sertifikat imunisasi anak saya kenapa tidak muncul ya? padahal dari Fasyankes sudah upload semua imunisasi anak. saya sudah komplain di aplikasi ini sejak kamis tgl 18 Sep 2025 hingga sekarang tidak ada kejelasan. upload bukti juga sudah saya upload,1,Negatif,untuk sertifikat imunisasi anak saya kenapa tidak muncul ya padahal dari fasyankes sudah upload semua imunisasi anak saya sudah komplain di aplikasi ini sejak kamis tgl sep hingga sekarang tidak ada kejelasan upload bukti juga sudah saya upload
"error, gak bisa masukin otp buat ganti nomer, otentikasi NIK digital nggak respon loading terus",1,Negatif,error tidak bisa masukin otp buat ganti nomer otentikasi nik digital tidak respon loading terus
mantap apk GAGUNA 🤘,1,Negatif,mantap aplikasi gaguna
gabut,1,Negatif,gabut
"parah pakek banget mosok seketika data saya berubah, mau ke puskesmas cek kesehatan datanya berubah semua, sistemnya parah, IT nya tolong perbaiki segera",1,Negatif,parah pakai banget mosok seketika data saya berubah mau ke puskesmas cek kesehatan datanya berubah semua sistemnya parah it nya tolong perbaiki segera
"sangat mengecewakan, padahal mau download surat vaksin doang tpi GK bisa.udah beberapa kali,tetep gak bisa download.",1,Negatif,sangat mengecewakan padahal mau download surat vaksin doang tpi tidak bisaudah beberapa kalitetep tidak bisa download
saya tidak bisa unduh sertifikat vakasin 1 dan 2 selalu gagal tolong admin berikan solusi untuk bisa unduh sertifikat nya,2,Negatif,saya tidak bisa unduh sertifikat vakasin dan selalu gagal tolong admin berikan solusi untuk bisa unduh sertifikat nya
ok,5,Positif,ok
Masa data pribadi kok ngga bisa dirubah sihh😴😴😴,1,Negatif,masa data pribadi kok ngga bisa dirubah sihh
kanapa setiap masuk gak bisa padahal sudah benar semua sandinya mohon di kasih solusi kok ngebug terus,1,Negatif,kanapa setiap masuk tidak bisa padahal sudah benar semua sandinya mohon di kasih solusi kok ngebug terus
jelek bangetttt plisss saya mau pesen tiket fitur nya ga bica ditekan,1,Negatif,jelek bangetttt plisss saya mau pesen tiket fitur nya ga bica ditekan
terkahir menggunakan aplikasi ini saat vaksin th 2022 lalu..bru buka aplikasi lg hr ini 22 sept 2025. tp ad riwayat pemerksaan kesehatan di puskesmas PARAK KARAKAH tgl 23 juni 2025 padahal saya terkhir k padang th 2017..satu sehat benar bisa mengakses data pribadi kita sesuka hati kah?kok bisa2 nya menggunakan data saya utk program pemeriksaan gratis anda?,1,Negatif,terkahir menggunakan aplikasi ini saat vaksin th lalubru buka aplikasi lg hr ini sept tapi ad riwayat pemerksaan kesehatan di puskesmas parak karakah tgl juni padahal saya terkhir k padang th satu sehat benar bisa mengakses data pribadi kita sesuka hati kahkok bisa nya menggunakan data saya untuk program pemeriksaan gratis anda
apk ngbug stuck di jenjang,1,Negatif,aplikasi ngbug stuck di jenjang
jenjang pendidikan nya woi ngebug,1,Negatif,jenjang pendidikan nya woi ngebug
app nya bagus bgt bikin saya jadi sehat walafiat,1,Negatif,app nya bagus banget bikin saya jadi sehat walafiat
sangat membantu kita semua. aplikasi ini,5,Positif,sangat membantu kita semua aplikasi ini
"aplikasi busuk, gak Bisa update pekerjaan",1,Negatif,aplikasi busuk tidak bisa update pekerjaan
ui nya duh :(((,1,Negatif,ui nya duh
aplikasi anehh mau masukin kode udh bener malah ngga valid apa coba woiiiii gila ini yg buat apk,1,Negatif,aplikasi anehh mau masukin kode sudah bener malah ngga valid apa coba woiiiii gila ini yang buat aplikasi
"tidak bisa mengakses aplikasi setiap dibutuhkan, loading lambat",1,Negatif,tidak bisa mengakses aplikasi setiap dibutuhkan loading lambat
"saya pilih pekerjaan saya adalah sebagai pelajar, namun saat saya ingin mengisi lokas tidak bisa mencari lokasi tempat domisili saya, APLIKASINYA GIMANA?",1,Negatif,saya pilih pekerjaan saya adalah sebagai pelajar namun saat saya ingin mengisi lokas tidak bisa mencari lokasi tempat domisili saya aplikasinya gimana
payah..... habis pembaruan dak bisa dibuka..kalau bikin aplikasi yg bender,5,Positif,payah habis pembaruan dak bisa dibukakalau bikin aplikasi yang bender
login ajh bermasalah perbaikin nih ga jelas bener,1,Negatif,login ajh bermasalah perbaikin nih ga jelas bener
"tidak bisa masuk, sudah input berbagai macam pin. lupa pin pun ga bisa masukin kode verifikasi lewat hape/email,kirim ulang jg gak bisa. udah daftar lagi, nomor hape/email sudah terpakai jd gak bisa.. ini mau dipakai apa ndak sih apk nya?",1,Negatif,tidak bisa masuk sudah input berbagai macam pin lupa pin pun ga bisa masukin kode verifikasi lewat hapeemailkirim ulang jg tidak bisa sudah daftar lagi nomor hapeemail sudah terpakai jadi tidak bisa ini mau dipakai apa ndak sih aplikasi nya
aplikasi gak bermutu udah berapa kali login gagal terus padahar code verifikasi sudah benar sesuai yg di kirim di email,1,Negatif,aplikasi tidak bermutu sudah berapa kali login gagal terus padahar code verifikasi sudah benar sesuai yang di kirim di email
ga bisa login padahal akun nya udh benar,1,Negatif,ga bisa login padahal akun nya sudah benar
mau saya verifikasi profil ke puskesmas terdekat tapi yg terjadi malah bilang gak usah verifikasi profil ini kalau mau cek kesehatan bisa lgsg. lalu kan ada perubahan aplikasi ikd. mungkin verifikasi nya bisa diperbaharui lagi,1,Negatif,mau saya verifikasi profil ke puskesmas terdekat tapi yang terjadi malah bilang tidak usah verifikasi profil ini kalau mau cek kesehatan bisa lgsg lalu kan ada perubahan aplikasi ikd mungkin verifikasi nya bisa diperbaharui lagi
sangat buruk susah login,1,Negatif,sangat buruk susah login
aplikasi bosok..... setiap apl dr pmernth kenapa rata2 bosok?,1,Negatif,aplikasi bosok setiap apl dari pmernth kenapa rata bosok
"Ini nggak bener ini, ada notifikasi di WA ""Pendaftaran Pemeriksaan Kesehatan Gratis (PKG) telah berhasil"" atas nama orang lain. Kayaknya petugas SATUSEHAT mendaftarkan orang lain pake nomor orang lain juga. Saya login di aplikasi ini, datanya saya. Tapi ini di notifikasi kok data atas nama orang lain.",1,Negatif,ini tidak bener ini ada notifikasi di wa pendaftaran pemeriksaan kesehatan gratis pkg telah berhasil atas nama orang lain kayaknya petugas satusehat mendaftarkan orang lain pakai nomor orang lain juga saya login di aplikasi ini datanya saya tapi ini di notifikasi kok data atas nama orang lain
"ga bisa login, cape banget gusti",1,Negatif,ga bisa login cape banget gusti
buruk sekali saya masuk apknya dan langsung berubah gajelas tulisannya setelah ketik nomor nik!,1,Negatif,buruk sekali saya masuk apknya dan langsung berubah gajelas tulisannya setelah ketik nomor nik
"tolong diperbaiki data kecamatan di kubu raya ada 9 di aplikasi cuma 6. parahnya ibukota kecamatan kubu raya yaitu sungai raya malah tidak ada di daftar. yg belum ada sungai raya, teluk pakedai, terantang. jika sudah ada bintang 🌟 saya tambah.",2,Negatif,tolong diperbaiki data kecamatan di kubu raya ada di aplikasi cuma parahnya ibukota kecamatan kubu raya yaitu sungai raya malah tidak ada di daftar yang belum ada sungai raya teluk pakedai terantang jika sudah ada bintang saya tambah
app gak mendukung susah login pdhl data lengkap,2,Negatif,app tidak mendukung susah login pdhl data lengkap
ok,5,Positif,ok
Lu sengaja kan akun SATUSEHAT gk bisa di hapus supaya bisa lu curi akunnya.,1,Negatif,kamu sengaja kan akun satusehat tidak bisa di hapus supaya bisa kamu curi akunnya
"TIDAK BISA LOGIN, REQ LUPA AKUN JUGA SAMA SAJA",1,Negatif,tidak bisa login req lupa akun juga sama saja
susah dibuka aplikasi satu sehat,2,Negatif,susah dibuka aplikasi satu sehat
"sekarang saya kecewa dengan api ini, isi data benar di bilangnya vailid.",1,Negatif,sekarang saya kecewa dengan api ini isi data benar di bilangnya vailid
"erorr terus,padahal buru2 buat data,hmmm",2,Negatif,erorr teruspadahal buru buat datahmmm
kementerian g ada kerjaan.....aplikasi eror melulu,1,Negatif,kementerian g ada kerjaanaplikasi eror melulu
"distatus vaksinasi saya ga dianggap udah vaksin. masih merah aja. yg artinya belum divaksin. padahal saya udah vaksin lho. tapi sertifikat vaksin padahal udah muncul. kalo saya bepergian, pas scan QR otomatis blm vaksin.. ga jelas banget.. tapi diaplikasi lain saya udah ada data.a lho kalo saya udh vaksin. tolong yah dijawab email saya. ga beres juga nih.. apa guna.a ada sertifikat vaksin kalo emang ga dianggap belum vaksin.",5,Positif,distatus vaksinasi saya ga dianggap sudah vaksin masih merah saja yang artinya belum divaksin padahal saya sudah vaksin lho tapi sertifikat vaksin padahal sudah muncul kalau saya bepergian pas scan qr otomatis belum vaksin ga jelas banget tapi diaplikasi lain saya sudah ada dataa lho kalau saya sudah vaksin tolong yah dijawab email saya ga beres juga nih apa gunaa ada sertifikat vaksin kalau emang ga dianggap belum vaksin
Tidak bisa login,1,Negatif,tidak bisa login
Ngebug di tambag anggota profil,1,Negatif,ngebug di tambag anggota profil
apk an********jin****,1,Negatif,aplikasi anjin
"Aplikasinya berguna, tapi sistem UI nya terlalu jelek untuk aplikasi kesehatan • Bug banyak • Login dipersusah • Iklan nya menganggu",2,Negatif,aplikasinya berguna tapi sistem ui nya terlalu jelek untuk aplikasi kesehatan bug banyak login dipersusah iklan nya menganggu
"gak bisa login sama sekali, padahal sudah di install ulang",2,Negatif,tidak bisa login sama sekali padahal sudah di install ulang
"woi ini aplikasinya jeleg, banyak bug lu duit anggarannya dikemanain kocag",1,Negatif,woi ini aplikasinya jeleg banyak bug kamu duit anggarannya dikemanain kocag
"sering eror, waktu nulis pin salah terus giliran mau ganti pin, waktu masukin kode verifikasi malah tulisannya permintaan anda tidak valid terus. emang aplisai pemerintah ngabisin anggaran aja",1,Negatif,sering eror waktu nulis pin salah terus giliran mau ganti pin waktu masukin kode verifikasi malah tulisannya permintaan anda tidak valid terus emang aplisai pemerintah ngabisin anggaran saja
bermanfaat,5,Positif,bermanfaat
mantabs,5,Positif,mantabs
"aplikasi jelek habisin anggaran APBN negara aj. bolak balik masuk GK bisa, udah ganti nomor hp email juga GK bisa. jelek aplikasinya cuman habisin duit negara aj.",1,Negatif,aplikasi jelek habisin anggaran apbn negara aj bolak balik masuk tidak bisa sudah ganti nomor hp email juga tidak bisa jelek aplikasinya cuman habisin duit negara aj
kode verifikasi lupa pin nya tidak valid :) saat klik kirim ulang dibilang terjadi kesalahan :) haloooo,1,Negatif,kode verifikasi lupa pin nya tidak valid saat klik kirim ulang dibilang terjadi kesalahan haloooo
"Menurut saya ini aplikasi yang kurang bagus,di fitur tiket pemeriksaan saya sudah mencet bagian ""jenjang pendidikan"" tetapi tidak muncul pdhl sudah berkali kali saya coba tpi tetap tidak bisa,tadinya sih saya sudah kesal dan mau uninstall tpi gjdi krna disekolah saya seluruh murid harus punya ni apk😒.",1,Negatif,menurut saya ini aplikasi yang kurang bagusdi fitur tiket pemeriksaan saya sudah mencet bagian jenjang pendidikan tetapi tidak muncul pdhl sudah berkali kali saya coba tpi tetap tidak bisatadinya sih saya sudah kesal dan mau uninstall tpi gjdi krna disekolah saya seluruh murid harus punya ni aplikasi
aplikasi ga bisa di gunakan meski udah update berulang kali,1,Negatif,aplikasi ga bisa di gunakan meski sudah update berulang kali
dawg otp kg nyampe,2,Negatif,dawg otp kg nyampe
"saya mencoba untuk mengisi data diri, namun saat ingin mengisi jenjang sekolah, saya tidak bisa mengisinya tapi waktu di mau di skip gabisa di skip",1,Negatif,saya mencoba untuk mengisi data diri namun saat ingin mengisi jenjang sekolah saya tidak bisa mengisinya tapi waktu di mau di skip gabisa di skip
baru login. udah minta pin. dapet drimana itu pin,1,Negatif,baru login sudah minta pin dapet drimana itu pin
aplikasinya mudah digunakan,5,Positif,aplikasinya mudah digunakan
"aplikasi buruk,belum sempurna,kolom diklik tidak bisa diisi,payah untuk rakyat kecil sangat susah , untuk apa ada aplikasi ujungnya sus ah diakses",1,Negatif,aplikasi burukbelum sempurnakolom diklik tidak bisa diisipayah untuk rakyat kecil sangat susah untuk apa ada aplikasi ujungnya sus ah diakses
data update dong,1,Negatif,data update dong
"baru juga daftar katanya no telpon sudah di gunakan,,,aku pake no yg lain,,sama juga katanya no sudah digunakan,,,padahal baru kali ini mo daftar,, gimana ini",2,Negatif,baru juga daftar katanya no telpon sudah di gunakanaku pakai no yang lainsama juga katanya no sudah digunakanpadahal baru kali ini mo daftar gimana ini
"pada kolom pilih jenjang tidak bisa di klik, sedangkan untuk submit data kolom tersebut wajin di isi.. mohon di perbaiki segera",1,Negatif,pada kolom pilih jenjang tidak bisa di klik sedangkan untuk submit data kolom tersebut wajin di isi mohon di perbaiki segera
Periksa juga belum udah keluar hasilnya. Parah pemberitahuan malam2 mendadak. Korupsi semua isinya,1,Negatif,periksa juga belum sudah keluar hasilnya parah pemberitahuan malam mendadak korupsi semua isinya
aplikasi pemerintah selalu tidak berguna tidak bisa verifikasi,1,Negatif,aplikasi pemerintah selalu tidak berguna tidak bisa verifikasi
